<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
02/21/22;15:56:00;1562.4000000;1566.4000000;1560.4000000;1565.8000000;6304
02/21/22;15:57:00;1566.0000000;1566.0000000;1560.2000000;1562.0000000;8978
02/21/22;15:58:00;1562.0000000;1562.6000000;1558.0000000;1562.0000000;5714
02/21/22;15:59:00;1561.6000000;1565.0000000;1560.4000000;1561.4000000;15749
02/21/22;16:00:00;1560.4000000;1562.2000000;1559.0000000;1560.6000000;4632
02/21/22;16:01:00;1559.4000000;1564.0000000;1559.4000000;1563.0000000;7096
02/21/22;16:02:00;1563.0000000;1564.4000000;1562.6000000;1562.6000000;1830
02/21/22;16:03:00;1563.6000000;1565.8000000;1561.2000000;1564.2000000;12592
02/21/22;16:04:00;1564.2000000;1564.2000000;1560.0000000;1561.0000000;4339
02/21/22;16:05:00;1561.0000000;1562.0000000;1556.2000000;1562.0000000;10099
02/21/22;16:06:00;1561.0000000;1561.8000000;1551.4000000;1551.4000000;32271
02/21/22;16:07:00;1552.0000000;1554.6000000;1552.0000000;1554.6000000;3053
02/21/22;16:08:00;1554.4000000;1554.4000000;1551.4000000;1553.4000000;9937
02/21/22;16:09:00;1553.2000000;1554.0000000;1546.2000000;1547.0000000;7238
02/21/22;16:10:00;1547.0000000;1547.0000000;1544.2000000;1545.8000000;9887
02/21/22;16:11:00;1545.0000000;1566.6000000;1543.6000000;1549.0000000;82114
02/21/22;16:12:00;1548.8000000;1552.0000000;1547.6000000;1551.4000000;5950
02/21/22;16:13:00;1550.8000000;1555.6000000;1546.6000000;1547.6000000;28971
02/21/22;16:14:00;1547.6000000;1548.4000000;1545.4000000;1546.4000000;5540
02/21/22;16:15:00;1545.4000000;1546.4000000;1543.6000000;1544.2000000;12070
02/21/22;16:16:00;1544.2000000;1544.2000000;1535.0000000;1535.4000000;31524
02/21/22;16:17:00;1535.4000000;1537.4000000;1533.0000000;1535.2000000;13697
02/21/22;16:18:00;1535.8000000;1536.8000000;1533.4000000;1534.6000000;7449
02/21/22;16:19:00;1534.0000000;1534.6000000;1531.4000000;1531.6000000;2445
02/21/22;16:20:00;1531.8000000;1533.0000000;1525.6000000;1526.4000000;18552
02/21/22;16:21:00;1526.4000000;1530.0000000;1525.2000000;1525.8000000;18320
02/21/22;16:22:00;1526.4000000;1526.4000000;1518.6000000;1523.8000000;29629
02/21/22;16:23:00;1523.8000000;1529.6000000;1520.4000000;1526.0000000;13704
02/21/22;16:24:00;1526.0000000;1527.8000000;1522.8000000;1524.2000000;5850
02/21/22;16:25:00;1525.0000000;1526.6000000;1523.4000000;1523.6000000;3363
02/21/22;16:26:00;1523.0000000;1523.4000000;1517.2000000;1521.4000000;17961
02/21/22;16:27:00;1520.2000000;1522.0000000;1518.0000000;1518.4000000;7102
02/21/22;16:28:00;1519.2000000;1520.0000000;1509.8000000;1510.8000000;32603
02/21/22;16:29:00;1510.8000000;1511.0000000;1505.8000000;1506.0000000;16076
02/21/22;16:30:00;1505.8000000;1509.0000000;1505.0000000;1506.0000000;8741
02/21/22;16:31:00;1505.2000000;1510.8000000;1503.2000000;1510.8000000;17640
02/21/22;16:32:00;1510.8000000;1511.4000000;1506.0000000;1511.4000000;5589
02/21/22;16:33:00;1511.2000000;1515.0000000;1510.6000000;1512.2000000;4356
02/21/22;16:34:00;1513.2000000;1515.0000000;1508.6000000;1508.8000000;27182
02/21/22;16:35:00;1509.6000000;1512.2000000;1505.6000000;1512.2000000;18357
02/21/22;16:36:00;1512.2000000;1515.0000000;1511.8000000;1514.6000000;10236
02/21/22;16:37:00;1514.6000000;1514.6000000;1511.8000000;1513.2000000;5147
02/21/22;16:38:00;1513.2000000;1513.6000000;1506.2000000;1508.8000000;11228
02/21/22;16:39:00;1508.0000000;1512.8000000;1508.0000000;1510.8000000;6734
02/21/22;16:40:00;1511.2000000;1511.8000000;1508.4000000;1510.6000000;3323
02/21/22;16:41:00;1510.4000000;1511.8000000;1509.2000000;1511.2000000;3468
02/21/22;16:42:00;1510.6000000;1513.2000000;1510.0000000;1511.8000000;4198
02/21/22;16:43:00;1512.2000000;1515.0000000;1511.4000000;1514.4000000;15212
02/21/22;16:44:00;1513.4000000;1515.0000000;1511.4000000;1514.4000000;14994
02/21/22;16:45:00;1513.4000000;1515.0000000;1512.0000000;1512.0000000;7879
02/21/22;16:46:00;1511.4000000;1512.2000000;1508.6000000;1510.6000000;5985
02/21/22;16:47:00;1510.4000000;1512.0000000;1509.2000000;1509.2000000;4092
02/21/22;16:48:00;1509.6000000;1509.8000000;1505.4000000;1507.8000000;14364
02/21/22;16:49:00;1507.8000000;1507.8000000;1494.6000000;1501.4000000;89531
02/21/22;16:50:00;1500.2000000;1501.8000000;1490.8000000;1492.6000000;26557
02/21/22;16:51:00;1493.0000000;1498.2000000;1490.6000000;1496.6000000;11924
02/21/22;16:52:00;1497.6000000;1499.6000000;1497.4000000;1498.4000000;2182
02/21/22;16:53:00;1498.4000000;1499.4000000;1495.2000000;1496.0000000;3064
02/21/22;16:54:00;1496.0000000;1496.0000000;1491.0000000;1493.6000000;5447
02/21/22;16:55:00;1492.2000000;1496.6000000;1489.4000000;1490.2000000;13767
02/21/22;16:56:00;1489.8000000;1491.0000000;1483.8000000;1486.6000000;11047
02/21/22;16:57:00;1487.4000000;1490.0000000;1484.0000000;1485.4000000;15613
02/21/22;16:58:00;1485.6000000;1486.8000000;1477.8000000;1483.4000000;21809
02/21/22;16:59:00;1483.8000000;1488.0000000;1481.8000000;1487.4000000;13274
02/21/22;17:00:00;1486.4000000;1493.6000000;1484.4000000;1493.4000000;11982
02/21/22;17:01:00;1493.4000000;1494.2000000;1485.6000000;1488.4000000;21423
02/21/22;17:02:00;1488.2000000;1495.2000000;1486.6000000;1495.0000000;16745
02/21/22;17:03:00;1495.0000000;1496.6000000;1491.0000000;1495.8000000;19778
02/21/22;17:04:00;1494.0000000;1502.0000000;1493.4000000;1497.6000000;13899
02/21/22;17:05:00;1496.6000000;1506.0000000;1496.4000000;1504.2000000;15139
02/21/22;17:06:00;1503.2000000;1504.4000000;1499.6000000;1502.8000000;5431
02/21/22;17:07:00;1501.6000000;1502.8000000;1495.4000000;1499.0000000;10248
02/21/22;17:08:00;1499.0000000;1503.0000000;1498.0000000;1500.8000000;3906
02/21/22;17:09:00;1502.0000000;1507.4000000;1499.0000000;1506.0000000;7506
02/21/22;17:10:00;1506.4000000;1508.0000000;1502.2000000;1502.2000000;8054
02/21/22;17:11:00;1503.0000000;1505.0000000;1501.6000000;1504.2000000;5602
02/21/22;17:12:00;1503.0000000;1507.0000000;1502.4000000;1507.0000000;4889
02/21/22;17:13:00;1506.4000000;1508.4000000;1504.6000000;1507.0000000;8845
02/21/22;17:14:00;1506.2000000;1509.4000000;1500.6000000;1501.0000000;26599
02/21/22;17:15:00;1501.0000000;1507.6000000;1497.0000000;1500.0000000;36176
02/21/22;17:16:00;1500.0000000;1500.0000000;1497.0000000;1500.0000000;42394
02/21/22;17:17:00;1500.0000000;1500.0000000;1498.2000000;1500.0000000;13492
02/21/22;17:18:00;1500.0000000;1500.0000000;1498.2000000;1499.8000000;27318
02/21/22;17:19:00;1499.6000000;1509.0000000;1499.0000000;1509.0000000;16217
02/21/22;17:20:00;1509.0000000;1511.0000000;1506.0000000;1510.8000000;8343
02/21/22;17:21:00;1511.2000000;1512.0000000;1506.6000000;1509.0000000;8279
02/21/22;17:22:00;1509.6000000;1511.0000000;1508.4000000;1510.4000000;4508
02/21/22;17:23:00;1510.6000000;1512.0000000;1508.0000000;1509.4000000;4932
02/21/22;17:24:00;1509.4000000;1512.0000000;1506.0000000;1512.0000000;3346
02/21/22;17:25:00;1512.0000000;1516.2000000;1510.4000000;1514.4000000;14189
02/21/22;17:26:00;1514.2000000;1515.2000000;1512.0000000;1512.0000000;2767
02/21/22;17:27:00;1511.0000000;1517.8000000;1509.6000000;1517.8000000;8535
02/21/22;17:28:00;1517.6000000;1530.0000000;1515.8000000;1527.8000000;21986
02/21/22;17:29:00;1527.6000000;1527.6000000;1523.0000000;1524.2000000;5588
02/21/22;17:30:00;1524.2000000;1526.6000000;1519.2000000;1522.4000000;30462
02/21/22;17:31:00;1523.0000000;1530.0000000;1519.6000000;1529.2000000;14075
02/21/22;17:32:00;1529.6000000;1534.6000000;1528.0000000;1532.0000000;11250
02/21/22;17:33:00;1532.0000000;1532.0000000;1527.6000000;1529.8000000;7068
02/21/22;17:34:00;1529.2000000;1535.0000000;1529.2000000;1535.0000000;5349
02/21/22;17:35:00;1535.0000000;1535.6000000;1532.0000000;1535.6000000;6096
02/21/22;17:36:00;1535.8000000;1538.2000000;1529.6000000;1530.8000000;5761
02/21/22;17:37:00;1529.6000000;1531.8000000;1523.8000000;1526.0000000;5905
02/21/22;17:38:00;1524.2000000;1527.6000000;1522.6000000;1522.6000000;4303
02/21/22;17:39:00;1524.0000000;1524.2000000;1515.6000000;1519.6000000;3908
02/21/22;17:40:00;1518.2000000;1520.0000000;1515.0000000;1515.4000000;4569
02/21/22;17:41:00;1516.0000000;1521.8000000;1514.0000000;1521.8000000;3291
02/21/22;17:42:00;1520.2000000;1525.0000000;1512.6000000;1516.0000000;7966
02/21/22;17:43:00;1515.0000000;1516.0000000;1505.0000000;1505.2000000;7552
02/21/22;17:44:00;1507.2000000;1508.6000000;1503.0000000;1505.2000000;9988
02/21/22;17:45:00;1503.4000000;1504.8000000;1501.6000000;1504.2000000;5036
02/21/22;17:46:00;1504.2000000;1504.4000000;1500.0000000;1502.2000000;3941
02/21/22;17:47:00;1501.0000000;1505.6000000;1500.4000000;1500.8000000;7557
02/21/22;17:48:00;1500.8000000;1505.2000000;1494.8000000;1495.6000000;19280
02/21/22;17:49:00;1495.2000000;1497.6000000;1485.4000000;1496.2000000;21720
02/21/22;17:50:00;1496.0000000;1507.0000000;1493.0000000;1502.6000000;8426
02/21/22;17:51:00;1501.0000000;1506.4000000;1496.2000000;1503.0000000;11423
02/21/22;17:52:00;1501.6000000;1510.0000000;1500.8000000;1507.2000000;3626
02/21/22;17:53:00;1507.8000000;1518.0000000;1505.8000000;1508.6000000;13634
02/21/22;17:54:00;1510.0000000;1519.4000000;1507.6000000;1519.0000000;9494
02/21/22;17:55:00;1517.0000000;1519.6000000;1512.8000000;1517.4000000;4914
02/21/22;17:56:00;1517.4000000;1524.2000000;1514.4000000;1519.4000000;19010
02/21/22;17:57:00;1519.4000000;1526.6000000;1514.2000000;1517.0000000;7875
02/21/22;17:58:00;1514.2000000;1522.8000000;1511.6000000;1522.8000000;11311
02/21/22;17:59:00;1522.8000000;1529.4000000;1511.4000000;1519.4000000;14021
02/21/22;18:00:00;1520.0000000;1521.8000000;1513.4000000;1518.2000000;5463
02/21/22;18:01:00;1520.0000000;1527.0000000;1512.6000000;1521.4000000;11811
02/21/22;18:02:00;1521.4000000;1522.2000000;1517.0000000;1520.0000000;3022
02/21/22;18:03:00;1522.0000000;1524.0000000;1519.2000000;1523.0000000;2454
02/21/22;18:04:00;1523.2000000;1531.4000000;1521.6000000;1530.6000000;9087
02/21/22;18:05:00;1529.4000000;1530.8000000;1523.4000000;1527.2000000;9926
02/21/22;18:06:00;1527.2000000;1527.2000000;1520.2000000;1522.8000000;5915
02/21/22;18:07:00;1524.6000000;1524.6000000;1517.4000000;1518.8000000;2745
02/21/22;18:08:00;1519.2000000;1520.4000000;1509.6000000;1517.2000000;11523
02/21/22;18:09:00;1517.0000000;1534.0000000;1517.0000000;1533.4000000;12215
02/21/22;18:10:00;1532.6000000;1542.2000000;1527.2000000;1541.4000000;17237
02/21/22;18:11:00;1542.4000000;1549.6000000;1534.0000000;1537.8000000;21808
02/21/22;18:12:00;1537.6000000;1549.8000000;1537.4000000;1547.0000000;15777
02/21/22;18:13:00;1549.0000000;1549.8000000;1542.8000000;1547.8000000;16115
02/21/22;18:14:00;1549.0000000;1549.4000000;1541.4000000;1548.0000000;8453
02/21/22;18:15:00;1548.6000000;1560.2000000;1547.6000000;1557.4000000;21933
02/21/22;18:16:00;1556.6000000;1559.8000000;1550.6000000;1551.4000000;11267
02/21/22;18:17:00;1553.0000000;1556.0000000;1547.2000000;1551.0000000;5361
02/21/22;18:18:00;1552.6000000;1563.0000000;1549.4000000;1553.0000000;10932
02/21/22;18:19:00;1553.0000000;1557.0000000;1551.8000000;1555.8000000;24268
02/21/22;18:20:00;1555.8000000;1562.4000000;1555.0000000;1562.0000000;23672
02/21/22;18:21:00;1562.4000000;1567.8000000;1562.2000000;1567.0000000;41814
02/21/22;18:22:00;1567.0000000;1572.4000000;1565.0000000;1572.0000000;14670
02/21/22;18:23:00;1572.0000000;1575.4000000;1567.0000000;1568.6000000;20193
02/21/22;18:24:00;1568.6000000;1568.6000000;1559.0000000;1560.4000000;10470
02/21/22;18:25:00;1560.6000000;1561.4000000;1542.6000000;1546.6000000;29612
02/21/22;18:26:00;1546.6000000;1548.0000000;1535.0000000;1536.4000000;8777
02/21/22;18:27:00;1536.4000000;1542.2000000;1533.4000000;1537.8000000;6851
02/21/22;18:28:00;1536.4000000;1540.4000000;1533.4000000;1539.4000000;3955
02/21/22;18:29:00;1539.4000000;1543.8000000;1537.0000000;1543.8000000;6113
02/21/22;18:30:00;1542.6000000;1548.6000000;1542.6000000;1545.0000000;5202
02/21/22;18:31:00;1545.8000000;1548.2000000;1542.4000000;1545.2000000;5979
02/21/22;18:32:00;1547.0000000;1549.2000000;1545.8000000;1547.2000000;2979
02/21/22;18:33:00;1547.2000000;1549.6000000;1545.8000000;1547.8000000;2454
02/21/22;18:34:00;1546.8000000;1547.8000000;1536.0000000;1540.0000000;16988
02/21/22;18:35:00;1540.0000000;1540.0000000;1536.4000000;1537.0000000;3004
02/21/22;18:36:00;1538.2000000;1540.0000000;1535.2000000;1538.2000000;5300
02/21/22;18:37:00;1538.0000000;1540.0000000;1535.8000000;1538.8000000;4086
02/21/22;18:38:00;1538.0000000;1540.0000000;1538.0000000;1540.0000000;5303
02/21/22;18:39:00;1539.0000000;1540.0000000;1536.2000000;1537.8000000;3247
02/21/22;18:40:00;1539.8000000;1540.0000000;1535.2000000;1535.4000000;4586
02/21/22;18:46:00;1535.0000000;1535.0000000;1535.0000000;1535.0000000;20968
02/21/22;18:47:00;1535.0000000;1535.0000000;1535.0000000;1535.0000000;1403
02/21/22;18:48:00;1535.0000000;1535.0000000;1535.0000000;1535.0000000;30
02/21/22;18:49:00;1535.0000000;1535.0000000;1535.0000000;1535.0000000;6
02/21/22;18:50:00;1535.0000000;1535.0000000;1535.0000000;1535.0000000;72
02/21/22;19:05:00;1535.4000000;1535.4000000;1535.4000000;1535.4000000;32
02/21/22;19:06:00;1535.4000000;1546.6000000;1525.8000000;1537.0000000;4528
02/21/22;19:07:00;1537.0000000;1541.4000000;1535.4000000;1539.8000000;4165
02/21/22;19:08:00;1539.0000000;1546.6000000;1538.4000000;1544.0000000;3247
02/21/22;19:09:00;1545.0000000;1546.2000000;1543.4000000;1545.6000000;756
02/21/22;19:10:00;1545.8000000;1546.0000000;1543.0000000;1544.2000000;835
02/21/22;19:11:00;1545.8000000;1545.8000000;1538.2000000;1539.8000000;2915
02/21/22;19:12:00;1538.2000000;1538.8000000;1530.8000000;1538.6000000;2200
02/21/22;19:13:00;1538.6000000;1539.0000000;1529.4000000;1529.8000000;5321
02/21/22;19:14:00;1530.0000000;1535.0000000;1529.0000000;1531.8000000;2211
02/21/22;19:15:00;1533.8000000;1535.0000000;1522.4000000;1527.2000000;2729
02/21/22;19:16:00;1527.0000000;1533.6000000;1522.8000000;1524.8000000;4167
02/21/22;19:17:00;1525.2000000;1532.0000000;1520.2000000;1530.6000000;2867
02/21/22;19:18:00;1529.8000000;1530.0000000;1520.0000000;1529.8000000;4907
02/21/22;19:19:00;1528.2000000;1530.0000000;1527.0000000;1529.8000000;1182
02/21/22;19:20:00;1529.8000000;1535.0000000;1527.8000000;1534.2000000;3334
02/21/22;19:21:00;1534.8000000;1534.8000000;1530.0000000;1533.8000000;1731
02/21/22;19:22:00;1533.8000000;1534.6000000;1531.4000000;1534.6000000;710
02/21/22;19:23:00;1533.4000000;1535.0000000;1530.0000000;1531.0000000;3334
02/21/22;19:24:00;1531.0000000;1535.0000000;1531.0000000;1535.0000000;5263
02/21/22;19:25:00;1535.0000000;1535.0000000;1532.2000000;1534.0000000;2313
02/21/22;19:26:00;1534.0000000;1535.0000000;1530.0000000;1534.4000000;1196
02/21/22;19:27:00;1533.0000000;1534.6000000;1530.0000000;1534.6000000;1996
02/21/22;19:28:00;1533.2000000;1534.6000000;1531.6000000;1533.4000000;2137
02/21/22;19:29:00;1532.6000000;1535.0000000;1531.6000000;1534.8000000;5165
02/21/22;19:30:00;1533.6000000;1535.0000000;1532.0000000;1535.0000000;8593
02/21/22;19:31:00;1535.0000000;1535.0000000;1533.2000000;1535.0000000;7152
02/21/22;19:32:00;1535.0000000;1535.0000000;1533.0000000;1535.0000000;2809
02/21/22;19:33:00;1535.0000000;1535.0000000;1533.6000000;1535.0000000;8135
02/21/22;19:34:00;1535.0000000;1535.0000000;1533.0000000;1534.4000000;3039
02/21/22;19:35:00;1534.6000000;1534.6000000;1532.2000000;1533.6000000;1264
02/21/22;19:36:00;1533.6000000;1534.8000000;1532.2000000;1532.2000000;1216
02/21/22;19:37:00;1533.2000000;1534.8000000;1532.2000000;1534.4000000;642
02/21/22;19:38:00;1534.6000000;1535.0000000;1533.2000000;1534.8000000;1920
02/21/22;19:39:00;1534.8000000;1535.0000000;1533.2000000;1534.2000000;2644
02/21/22;19:40:00;1534.4000000;1534.6000000;1532.0000000;1534.0000000;579
02/21/22;19:41:00;1533.8000000;1534.6000000;1531.4000000;1534.4000000;1112
02/21/22;19:42:00;1533.2000000;1534.6000000;1530.0000000;1531.8000000;1491
02/21/22;19:43:00;1531.8000000;1534.2000000;1530.4000000;1532.8000000;1942
02/21/22;19:44:00;1533.0000000;1533.2000000;1530.6000000;1530.6000000;509
02/21/22;19:45:00;1532.6000000;1534.4000000;1530.6000000;1532.2000000;2074
02/21/22;19:46:00;1531.8000000;1533.6000000;1530.4000000;1533.0000000;1475
02/21/22;19:47:00;1533.0000000;1533.6000000;1530.6000000;1532.8000000;1162
02/21/22;19:48:00;1532.8000000;1533.6000000;1531.6000000;1533.0000000;3331
02/21/22;19:49:00;1533.8000000;1534.4000000;1531.0000000;1534.2000000;1357
02/21/22;19:50:00;1534.2000000;1535.0000000;1532.0000000;1534.6000000;4680
02/21/22;19:51:00;1535.0000000;1535.0000000;1532.0000000;1533.6000000;2783
02/21/22;19:52:00;1533.0000000;1533.6000000;1531.0000000;1532.6000000;980
02/21/22;19:53:00;1532.6000000;1533.0000000;1530.0000000;1530.2000000;2043
02/21/22;19:54:00;1531.8000000;1534.2000000;1531.8000000;1533.8000000;132
02/21/22;19:55:00;1534.0000000;1534.8000000;1534.0000000;1534.8000000;1157
02/21/22;19:56:00;1534.8000000;1535.0000000;1533.4000000;1534.0000000;742
02/21/22;19:57:00;1534.2000000;1535.0000000;1533.2000000;1534.4000000;491
02/21/22;19:58:00;1534.4000000;1535.0000000;1533.2000000;1534.8000000;3078
02/21/22;19:59:00;1534.8000000;1535.0000000;1533.2000000;1533.2000000;20838
02/21/22;20:00:00;1533.8000000;1533.8000000;1530.4000000;1533.4000000;1044
02/21/22;20:01:00;1533.2000000;1534.0000000;1531.4000000;1533.0000000;402
02/21/22;20:02:00;1532.8000000;1533.6000000;1531.2000000;1533.0000000;1075
02/21/22;20:03:00;1532.0000000;1532.8000000;1527.6000000;1528.0000000;3498
02/21/22;20:04:00;1528.0000000;1531.2000000;1527.2000000;1529.2000000;783
02/21/22;20:05:00;1529.0000000;1531.0000000;1528.8000000;1530.2000000;276
02/21/22;20:06:00;1530.2000000;1534.0000000;1530.0000000;1533.6000000;823
02/21/22;20:07:00;1533.0000000;1534.2000000;1532.0000000;1533.2000000;992
02/21/22;20:08:00;1533.0000000;1535.0000000;1532.0000000;1535.0000000;1981
02/21/22;20:09:00;1535.0000000;1535.0000000;1532.0000000;1533.6000000;766
02/21/22;20:10:00;1533.8000000;1535.0000000;1531.2000000;1534.8000000;965
02/21/22;20:11:00;1535.0000000;1535.0000000;1533.2000000;1534.0000000;681
02/21/22;20:12:00;1534.6000000;1535.0000000;1532.4000000;1534.6000000;3083
02/21/22;20:13:00;1534.6000000;1535.0000000;1532.0000000;1534.4000000;2320
02/21/22;20:14:00;1534.4000000;1535.0000000;1533.0000000;1535.0000000;758
02/21/22;20:15:00;1534.2000000;1535.0000000;1533.2000000;1533.6000000;3142
02/21/22;20:16:00;1534.6000000;1535.0000000;1531.4000000;1532.8000000;3185
02/21/22;20:17:00;1533.0000000;1534.4000000;1531.4000000;1532.6000000;736
02/21/22;20:18:00;1533.6000000;1535.0000000;1533.0000000;1534.2000000;835
02/21/22;20:19:00;1534.2000000;1535.0000000;1533.8000000;1535.0000000;296
02/21/22;20:20:00;1534.8000000;1535.0000000;1534.0000000;1534.8000000;917
02/21/22;20:21:00;1535.0000000;1535.0000000;1532.8000000;1535.0000000;585
02/21/22;20:22:00;1535.0000000;1535.0000000;1533.4000000;1534.8000000;3043
02/21/22;20:23:00;1533.6000000;1535.0000000;1532.2000000;1534.0000000;543
02/21/22;20:24:00;1534.0000000;1534.0000000;1531.8000000;1532.2000000;534
02/21/22;20:25:00;1532.4000000;1532.8000000;1529.0000000;1530.0000000;2969
02/21/22;20:26:00;1529.4000000;1530.6000000;1527.2000000;1528.4000000;1808
02/21/22;20:27:00;1528.8000000;1529.6000000;1525.2000000;1526.6000000;2938
02/21/22;20:28:00;1525.2000000;1526.4000000;1520.2000000;1522.2000000;1691
02/21/22;20:29:00;1521.6000000;1523.6000000;1520.0000000;1522.6000000;6676
02/21/22;20:30:00;1522.8000000;1523.8000000;1520.2000000;1520.2000000;352
02/21/22;20:31:00;1520.2000000;1524.8000000;1520.0000000;1523.6000000;3095
02/21/22;20:32:00;1523.6000000;1523.6000000;1520.0000000;1522.0000000;1180
02/21/22;20:33:00;1522.0000000;1523.0000000;1520.0000000;1520.8000000;7105
02/21/22;20:34:00;1521.6000000;1523.0000000;1521.0000000;1522.2000000;634
02/21/22;20:35:00;1522.2000000;1522.4000000;1520.0000000;1521.0000000;801
02/21/22;20:36:00;1520.8000000;1522.6000000;1500.0000000;1509.2000000;20928
02/21/22;20:37:00;1511.0000000;1516.4000000;1506.6000000;1514.2000000;2753
02/21/22;20:38:00;1514.2000000;1520.0000000;1513.6000000;1518.6000000;1308
02/21/22;20:39:00;1517.4000000;1522.6000000;1517.4000000;1518.0000000;2078
02/21/22;20:40:00;1518.0000000;1519.4000000;1516.0000000;1519.4000000;1168
02/21/22;20:41:00;1516.8000000;1518.8000000;1512.8000000;1515.6000000;1797
